algorithm,environment,seed,state,action
combined,frozenlake_8x8,4,32,3
combined,frozenlake_8x8,4,33,3
combined,frozenlake_8x8,4,34,3
combined,frozenlake_8x8,4,35,0
combined,frozenlake_8x8,4,36,3
combined,frozenlake_8x8,4,37,2
combined,frozenlake_8x8,4,38,2
combined,frozenlake_8x8,4,39,1
combined,frozenlake_8x8,4,40,2
combined,frozenlake_8x8,4,41,0
combined,frozenlake_8x8,4,42,0
combined,frozenlake_8x8,4,43,2
combined,frozenlake_8x8,4,44,3
combined,frozenlake_8x8,4,45,3
combined,frozenlake_8x8,4,46,0
combined,frozenlake_8x8,4,47,1
combined,frozenlake_8x8,4,48,2
combined,frozenlake_8x8,4,49,0
combined,frozenlake_8x8,4,50,0
combined,frozenlake_8x8,4,51,1
combined,frozenlake_8x8,4,52,0
combined,frozenlake_8x8,4,53,0
combined,frozenlake_8x8,4,54,0
combined,frozenlake_8x8,4,55,1
combined,frozenlake_8x8,4,56,2
combined,frozenlake_8x8,4,57,2
combined,frozenlake_8x8,4,58,2
combined,frozenlake_8x8,4,59,0
combined,frozenlake_8x8,4,60,0
combined,frozenlake_8x8,4,61,0
combined,frozenlake_8x8,4,62,2
combined,frozenlake_8x8,4,63,0
combined,frozenlake_8x8,5,0,1
combined,frozenlake_8x8,5,1,2
combined,frozenlake_8x8,5,2,2
combined,frozenlake_8x8,5,3,1
combined,frozenlake_8x8,5,4,1
combined,frozenlake_8x8,5,5,1
combined,frozenlake_8x8,5,6,2
combined,frozenlake_8x8,5,7,1
combined,frozenlake_8x8,5,8,2
combined,frozenlake_8x8,5,9,2
combined,frozenlake_8x8,5,10,2
combined,frozenlake_8x8,5,11,2
combined,frozenlake_8x8,5,12,1
combined,frozenlake_8x8,5,13,2
combined,frozenlake_8x8,5,14,2
combined,frozenlake_8x8,5,15,1
combined,frozenlake_8x8,5,16,2
combined,frozenlake_8x8,5,17,2
combined,frozenlake_8x8,5,18,3
combined,frozenlake_8x8,5,19,0
combined,frozenlake_8x8,5,20,2
combined,frozenlake_8x8,5,21,2
combined,frozenlake_8x8,5,22,2
combined,frozenlake_8x8,5,23,1
combined,frozenlake_8x8,5,24,3
combined,frozenlake_8x8,5,25,3
combined,frozenlake_8x8,5,26,3
combined,frozenlake_8x8,5,27,2
combined,frozenlake_8x8,5,28,3
combined,frozenlake_8x8,5,29,0
combined,frozenlake_8x8,5,30,1
combined,frozenlake_8x8,5,31,1
combined,frozenlake_8x8,5,32,3
combined,frozenlake_8x8,5,33,3
combined,frozenlake_8x8,5,34,3
combined,frozenlake_8x8,5,35,0
combined,frozenlake_8x8,5,36,2
combined,frozenlake_8x8,5,37,2
combined,frozenlake_8x8,5,38,2
combined,frozenlake_8x8,5,39,1
combined,frozenlake_8x8,5,40,3
combined,frozenlake_8x8,5,41,0
combined,frozenlake_8x8,5,42,0
combined,frozenlake_8x8,5,43,0
combined,frozenlake_8x8,5,44,3
combined,frozenlake_8x8,5,45,3
combined,frozenlake_8x8,5,46,0
combined,frozenlake_8x8,5,47,1
combined,frozenlake_8x8,5,48,2
combined,frozenlake_8x8,5,49,0
combined,frozenlake_8x8,5,50,0
combined,frozenlake_8x8,5,51,0
combined,frozenlake_8x8,5,52,0
combined,frozenlake_8x8,5,53,3
combined,frozenlake_8x8,5,54,0
combined,frozenlake_8x8,5,55,1
combined,frozenlake_8x8,5,56,2
combined,frozenlake_8x8,5,57,3
combined,frozenlake_8x8,5,58,2
combined,frozenlake_8x8,5,59,0
combined,frozenlake_8x8,5,60,0
combined,frozenlake_8x8,5,61,1
combined,frozenlake_8x8,5,62,2
combined,frozenlake_8x8,5,63,0
combined,frozenlake_8x8,6,0,2
combined,frozenlake_8x8,6,1,1
combined,frozenlake_8x8,6,2,2
combined,frozenlake_8x8,6,3,1
combined,frozenlake_8x8,6,4,1
combined,frozenlake_8x8,6,5,1
combined,frozenlake_8x8,6,6,2
combined,frozenlake_8x8,6,7,1
combined,frozenlake_8x8,6,8,2
combined,frozenlake_8x8,6,9,2
combined,frozenlake_8x8,6,10,2
combined,frozenlake_8x8,6,11,2
combined,frozenlake_8x8,6,12,2
combined,frozenlake_8x8,6,13,1
combined,frozenlake_8x8,6,14,2
combined,frozenlake_8x8,6,15,1
combined,frozenlake_8x8,6,16,2
combined,frozenlake_8x8,6,17,2
combined,frozenlake_8x8,6,18,3
combined,frozenlake_8x8,6,19,0
combined,frozenlake_8x8,6,20,2
combined,frozenlake_8x8,6,21,2
combined,frozenlake_8x8,6,22,2
combined,frozenlake_8x8,6,23,1
combined,frozenlake_8x8,6,24,2
combined,frozenlake_8x8,6,25,2
combined,frozenlake_8x8,6,26,3
combined,frozenlake_8x8,6,27,2
combined,frozenlake_8x8,6,28,3
combined,frozenlake_8x8,6,29,0
combined,frozenlake_8x8,6,30,1
combined,frozenlake_8x8,6,31,1
combined,frozenlake_8x8,6,32,3
combined,frozenlake_8x8,6,33,2
combined,frozenlake_8x8,6,34,3
combined,frozenlake_8x8,6,35,0
combined,frozenlake_8x8,6,36,2
combined,frozenlake_8x8,6,37,2
combined,frozenlake_8x8,6,38,2
combined,frozenlake_8x8,6,39,1
combined,frozenlake_8x8,6,40,2
combined,frozenlake_8x8,6,41,0
combined,frozenlake_8x8,6,42,0
combined,frozenlake_8x8,6,43,0
combined,frozenlake_8x8,6,44,3
combined,frozenlake_8x8,6,45,3
combined,frozenlake_8x8,6,46,0
combined,frozenlake_8x8,6,47,1
combined,frozenlake_8x8,6,48,2
combined,frozenlake_8x8,6,49,0
combined,frozenlake_8x8,6,50,0
combined,frozenlake_8x8,6,51,1
combined,frozenlake_8x8,6,52,0
combined,frozenlake_8x8,6,53,3
combined,frozenlake_8x8,6,54,0
combined,frozenlake_8x8,6,55,1
combined,frozenlake_8x8,6,56,2
combined,frozenlake_8x8,6,57,3
combined,frozenlake_8x8,6,58,2
combined,frozenlake_8x8,6,59,0
combined,frozenlake_8x8,6,60,0
combined,frozenlake_8x8,6,61,0
combined,frozenlake_8x8,6,62,1
combined,frozenlake_8x8,6,63,0
combined,frozenlake_8x8,7,0,2
combined,frozenlake_8x8,7,1,1
combined,frozenlake_8x8,7,2,1
combined,frozenlake_8x8,7,3,2
combined,frozenlake_8x8,7,4,2
combined,frozenlake_8x8,7,5,2
combined,frozenlake_8x8,7,6,2
combined,frozenlake_8x8,7,7,1
combined,frozenlake_8x8,7,8,2
combined,frozenlake_8x8,7,9,2
combined,frozenlake_8x8,7,10,2
combined,frozenlake_8x8,7,11,2
combined,frozenlake_8x8,7,12,2
combined,frozenlake_8x8,7,13,2
combined,frozenlake_8x8,7,14,2
combined,frozenlake_8x8,7,15,1
combined,frozenlake_8x8,7,16,2
combined,frozenlake_8x8,7,17,2
combined,frozenlake_8x8,7,18,3
combined,frozenlake_8x8,7,19,0
combined,frozenlake_8x8,7,20,2
combined,frozenlake_8x8,7,21,2
combined,frozenlake_8x8,7,22,1
combined,frozenlake_8x8,7,23,0
combined,frozenlake_8x8,7,24,2
combined,frozenlake_8x8,7,25,2
combined,frozenlake_8x8,7,26,3
combined,frozenlake_8x8,7,27,0
combined,frozenlake_8x8,7,28,3
combined,frozenlake_8x8,7,29,0
combined,frozenlake_8x8,7,30,2
combined,frozenlake_8x8,7,31,1
combined,frozenlake_8x8,7,32,3
combined,frozenlake_8x8,7,33,3
combined,frozenlake_8x8,7,34,3
combined,frozenlake_8x8,7,35,0
combined,frozenlake_8x8,7,36,3
combined,frozenlake_8x8,7,37,2
combined,frozenlake_8x8,7,38,2
combined,frozenlake_8x8,7,39,1
combined,frozenlake_8x8,7,40,3
combined,frozenlake_8x8,7,41,0
combined,frozenlake_8x8,7,42,0
combined,frozenlake_8x8,7,43,0
combined,frozenlake_8x8,7,44,3
combined,frozenlake_8x8,7,45,3
combined,frozenlake_8x8,7,46,0
combined,frozenlake_8x8,7,47,1
combined,frozenlake_8x8,7,48,2
combined,frozenlake_8x8,7,49,0
combined,frozenlake_8x8,7,50,0
combined,frozenlake_8x8,7,51,0
combined,frozenlake_8x8,7,52,0
combined,frozenlake_8x8,7,53,3
combined,frozenlake_8x8,7,54,0
combined,frozenlake_8x8,7,55,1
combined,frozenlake_8x8,7,56,2
combined,frozenlake_8x8,7,57,3
combined,frozenlake_8x8,7,58,2
combined,frozenlake_8x8,7,59,0
combined,frozenlake_8x8,7,60,0
combined,frozenlake_8x8,7,61,0
combined,frozenlake_8x8,7,62,2
combined,frozenlake_8x8,7,63,0
combined,frozenlake_8x8,8,0,1
combined,frozenlake_8x8,8,1,2
combined,frozenlake_8x8,8,2,1
combined,frozenlake_8x8,8,3,2
combined,frozenlake_8x8,8,4,2
combined,frozenlake_8x8,8,5,2
combined,frozenlake_8x8,8,6,1
combined,frozenlake_8x8,8,7,1
combined,frozenlake_8x8,8,8,2
combined,frozenlake_8x8,8,9,2
combined,frozenlake_8x8,8,10,2
combined,frozenlake_8x8,8,11,2
combined,frozenlake_8x8,8,12,2
combined,frozenlake_8x8,8,13,2
combined,frozenlake_8x8,8,14,2
combined,frozenlake_8x8,8,15,1
combined,frozenlake_8x8,8,16,2
combined,frozenlake_8x8,8,17,3
combined,frozenlake_8x8,8,18,3
combined,frozenlake_8x8,8,19,0
combined,frozenlake_8x8,8,20,2
combined,frozenlake_8x8,8,21,2
combined,frozenlake_8x8,8,22,2
combined,frozenlake_8x8,8,23,1
combined,frozenlake_8x8,8,24,3
combined,frozenlake_8x8,8,25,3
combined,frozenlake_8x8,8,26,3
combined,frozenlake_8x8,8,27,2
combined,frozenlake_8x8,8,28,3
combined,frozenlake_8x8,8,29,0
combined,frozenlake_8x8,8,30,1
combined,frozenlake_8x8,8,31,0
combined,frozenlake_8x8,8,32,3
combined,frozenlake_8x8,8,33,3
combined,frozenlake_8x8,8,34,3
combined,frozenlake_8x8,8,35,0
combined,frozenlake_8x8,8,36,3
combined,frozenlake_8x8,8,37,2
combined,frozenlake_8x8,8,38,2
combined,frozenlake_8x8,8,39,1
combined,frozenlake_8x8,8,40,3
combined,frozenlake_8x8,8,41,0
combined,frozenlake_8x8,8,42,0
combined,frozenlake_8x8,8,43,0
combined,frozenlake_8x8,8,44,3
combined,frozenlake_8x8,8,45,3
combined,frozenlake_8x8,8,46,0
combined,frozenlake_8x8,8,47,1
combined,frozenlake_8x8,8,48,2
combined,frozenlake_8x8,8,49,0
combined,frozenlake_8x8,8,50,0
combined,frozenlake_8x8,8,51,0
combined,frozenlake_8x8,8,52,0
combined,frozenlake_8x8,8,53,0
combined,frozenlake_8x8,8,54,0
combined,frozenlake_8x8,8,55,1
combined,frozenlake_8x8,8,56,2
combined,frozenlake_8x8,8,57,3
combined,frozenlake_8x8,8,58,2
combined,frozenlake_8x8,8,59,0
combined,frozenlake_8x8,8,60,0
combined,frozenlake_8x8,8,61,0
combined,frozenlake_8x8,8,62,2
combined,frozenlake_8x8,8,63,0
combined,frozenlake_8x8,9,0,2
combined,frozenlake_8x8,9,1,1
combined,frozenlake_8x8,9,2,1
combined,frozenlake_8x8,9,3,2
combined,frozenlake_8x8,9,4,2
combined,frozenlake_8x8,9,5,1
combined,frozenlake_8x8,9,6,2
combined,frozenlake_8x8,9,7,1
combined,frozenlake_8x8,9,8,2
combined,frozenlake_8x8,9,9,2
combined,frozenlake_8x8,9,10,2
combined,frozenlake_8x8,9,11,2
combined,frozenlake_8x8,9,12,2
combined,frozenlake_8x8,9,13,2
combined,frozenlake_8x8,9,14,2
combined,frozenlake_8x8,9,15,1
combined,frozenlake_8x8,9,16,2
combined,frozenlake_8x8,9,17,2
combined,frozenlake_8x8,9,18,3
combined,frozenlake_8x8,9,19,0
combined,frozenlake_8x8,9,20,2
combined,frozenlake_8x8,9,21,2
combined,frozenlake_8x8,9,22,1
combined,frozenlake_8x8,9,23,1
combined,frozenlake_8x8,9,24,3
combined,frozenlake_8x8,9,25,2
combined,frozenlake_8x8,9,26,2
combined,frozenlake_8x8,9,27,2
combined,frozenlake_8x8,9,28,3
combined,frozenlake_8x8,9,29,0
combined,frozenlake_8x8,9,30,2
combined,frozenlake_8x8,9,31,1
combined,frozenlake_8x8,9,32,3
combined,frozenlake_8x8,9,33,3
combined,frozenlake_8x8,9,34,3
combined,frozenlake_8x8,9,35,0
combined,frozenlake_8x8,9,36,2
combined,frozenlake_8x8,9,37,2
combined,frozenlake_8x8,9,38,2
combined,frozenlake_8x8,9,39,1
combined,frozenlake_8x8,9,40,3
combined,frozenlake_8x8,9,41,0
combined,frozenlake_8x8,9,42,0
combined,frozenlake_8x8,9,43,0
combined,frozenlake_8x8,9,44,3
combined,frozenlake_8x8,9,45,3
combined,frozenlake_8x8,9,46,0
combined,frozenlake_8x8,9,47,1
combined,frozenlake_8x8,9,48,2
combined,frozenlake_8x8,9,49,0
combined,frozenlake_8x8,9,50,0
combined,frozenlake_8x8,9,51,0
combined,frozenlake_8x8,9,52,0
combined,frozenlake_8x8,9,53,0
combined,frozenlake_8x8,9,54,0
combined,frozenlake_8x8,9,55,1
combined,frozenlake_8x8,9,56,2
combined,frozenlake_8x8,9,57,3
combined,frozenlake_8x8,9,58,2
combined,frozenlake_8x8,9,59,0
combined,frozenlake_8x8,9,60,0
combined,frozenlake_8x8,9,61,0
combined,frozenlake_8x8,9,62,2
combined,frozenlake_8x8,9,63,0
combined,frozenlake_8x8,10,0,2
combined,frozenlake_8x8,10,1,1
combined,frozenlake_8x8,10,2,2
combined,frozenlake_8x8,10,3,2
combined,frozenlake_8x8,10,4,2
combined,frozenlake_8x8,10,5,1
combined,frozenlake_8x8,10,6,1
combined,frozenlake_8x8,10,7,1
combined,frozenlake_8x8,10,8,2
combined,frozenlake_8x8,10,9,2
combined,frozenlake_8x8,10,10,2
combined,frozenlake_8x8,10,11,2
combined,frozenlake_8x8,10,12,2
combined,frozenlake_8x8,10,13,2
combined,frozenlake_8x8,10,14,1
combined,frozenlake_8x8,10,15,1
combined,frozenlake_8x8,10,16,2
combined,frozenlake_8x8,10,17,3
combined,frozenlake_8x8,10,18,3
combined,frozenlake_8x8,10,19,0
combined,frozenlake_8x8,10,20,2
combined,frozenlake_8x8,10,21,2
combined,frozenlake_8x8,10,22,2
combined,frozenlake_8x8,10,23,1
combined,frozenlake_8x8,10,24,3
combined,frozenlake_8x8,10,25,2
combined,frozenlake_8x8,10,26,2
combined,frozenlake_8x8,10,27,2
combined,frozenlake_8x8,10,28,3
combined,frozenlake_8x8,10,29,0
combined,frozenlake_8x8,10,30,1
combined,frozenlake_8x8,10,31,1
combined,frozenlake_8x8,10,32,3
combined,frozenlake_8x8,10,33,3
combined,frozenlake_8x8,10,34,3
combined,frozenlake_8x8,10,35,0
combined,frozenlake_8x8,10,36,2
combined,frozenlake_8x8,10,37,2
combined,frozenlake_8x8,10,38,2
combined,frozenlake_8x8,10,39,1
combined,frozenlake_8x8,10,40,3
combined,frozenlake_8x8,10,41,0
combined,frozenlake_8x8,10,42,0
combined,frozenlake_8x8,10,43,0
combined,frozenlake_8x8,10,44,3
combined,frozenlake_8x8,10,45,3
combined,frozenlake_8x8,10,46,0
combined,frozenlake_8x8,10,47,1
combined,frozenlake_8x8,10,48,2
combined,frozenlake_8x8,10,49,0
combined,frozenlake_8x8,10,50,0
combined,frozenlake_8x8,10,51,0
combined,frozenlake_8x8,10,52,0
combined,frozenlake_8x8,10,53,0
combined,frozenlake_8x8,10,54,0
combined,frozenlake_8x8,10,55,1
combined,frozenlake_8x8,10,56,2
combined,frozenlake_8x8,10,57,3
combined,frozenlake_8x8,10,58,2
combined,frozenlake_8x8,10,59,0
combined,frozenlake_8x8,10,60,0
combined,frozenlake_8x8,10,61,0
combined,frozenlake_8x8,10,62,0
combined,frozenlake_8x8,10,63,0
combined,frozenlake_8x8,11,0,2
combined,frozenlake_8x8,11,1,2
combined,frozenlake_8x8,11,2,2
combined,frozenlake_8x8,11,3,2
combined,frozenlake_8x8,11,4,1
combined,frozenlake_8x8,11,5,2
combined,frozenlake_8x8,11,6,2
combined,frozenlake_8x8,11,7,1
combined,frozenlake_8x8,11,8,2
combined,frozenlake_8x8,11,9,2
combined,frozenlake_8x8,11,10,3
combined,frozenlake_8x8,11,11,3
combined,frozenlake_8x8,11,12,1
combined,frozenlake_8x8,11,13,2
combined,frozenlake_8x8,11,14,1
combined,frozenlake_8x8,11,15,1
combined,frozenlake_8x8,11,16,2
combined,frozenlake_8x8,11,17,3
combined,frozenlake_8x8,11,18,3
combined,frozenlake_8x8,11,19,0
combined,frozenlake_8x8,11,20,2
combined,frozenlake_8x8,11,21,2
combined,frozenlake_8x8,11,22,2
combined,frozenlake_8x8,11,23,1
combined,frozenlake_8x8,11,24,3
combined,frozenlake_8x8,11,25,3
combined,frozenlake_8x8,11,26,3
combined,frozenlake_8x8,11,27,0
combined,frozenlake_8x8,11,28,3
combined,frozenlake_8x8,11,29,0
combined,frozenlake_8x8,11,30,2
combined,frozenlake_8x8,11,31,1
combined,frozenlake_8x8,11,32,3
combined,frozenlake_8x8,11,33,3
combined,frozenlake_8x8,11,34,3
combined,frozenlake_8x8,11,35,0
combined,frozenlake_8x8,11,36,3
combined,frozenlake_8x8,11,37,2
combined,frozenlake_8x8,11,38,2
combined,frozenlake_8x8,11,39,1
combined,frozenlake_8x8,11,40,2
combined,frozenlake_8x8,11,41,0
combined,frozenlake_8x8,11,42,0
combined,frozenlake_8x8,11,43,0
combined,frozenlake_8x8,11,44,3
combined,frozenlake_8x8,11,45,3
combined,frozenlake_8x8,11,46,0
combined,frozenlake_8x8,11,47,1
combined,frozenlake_8x8,11,48,2
combined,frozenlake_8x8,11,49,0
combined,frozenlake_8x8,11,50,0
combined,frozenlake_8x8,11,51,0
combined,frozenlake_8x8,11,52,0
combined,frozenlake_8x8,11,53,1
combined,frozenlake_8x8,11,54,0
combined,frozenlake_8x8,11,55,1
combined,frozenlake_8x8,11,56,2
combined,frozenlake_8x8,11,57,3
combined,frozenlake_8x8,11,58,2
combined,frozenlake_8x8,11,59,0
combined,frozenlake_8x8,11,60,0
combined,frozenlake_8x8,11,61,2
combined,frozenlake_8x8,11,62,2
combined,frozenlake_8x8,11,63,0
combined,frozenlake_8x8,12,0,2
combined,frozenlake_8x8,12,1,2
combined,frozenlake_8x8,12,2,2
combined,frozenlake_8x8,12,3,2
combined,frozenlake_8x8,12,4,1
combined,frozenlake_8x8,12,5,2
combined,frozenlake_8x8,12,6,2
combined,frozenlake_8x8,12,7,1
combined,frozenlake_8x8,12,8,3
combined,frozenlake_8x8,12,9,2
combined,frozenlake_8x8,12,10,2
combined,frozenlake_8x8,12,11,2
combined,frozenlake_8x8,12,12,1
combined,frozenlake_8x8,12,13,2
combined,frozenlake_8x8,12,14,2
combined,frozenlake_8x8,12,15,1
combined,frozenlake_8x8,12,16,2
combined,frozenlake_8x8,12,17,2
combined,frozenlake_8x8,12,18,3
combined,frozenlake_8x8,12,19,0
combined,frozenlake_8x8,12,20,2
combined,frozenlake_8x8,12,21,2
combined,frozenlake_8x8,12,22,2
combined,frozenlake_8x8,12,23,1
combined,frozenlake_8x8,12,24,3
combined,frozenlake_8x8,12,25,3
combined,frozenlake_8x8,12,26,3
combined,frozenlake_8x8,12,27,0
combined,frozenlake_8x8,12,28,3
combined,frozenlake_8x8,12,29,0
combined,frozenlake_8x8,12,30,1
combined,frozenlake_8x8,12,31,1
combined,frozenlake_8x8,12,32,2
combined,frozenlake_8x8,12,33,3
combined,frozenlake_8x8,12,34,3
combined,frozenlake_8x8,12,35,0
combined,frozenlake_8x8,12,36,2
combined,frozenlake_8x8,12,37,2
combined,frozenlake_8x8,12,38,2
combined,frozenlake_8x8,12,39,1
combined,frozenlake_8x8,12,40,3
combined,frozenlake_8x8,12,41,0
combined,frozenlake_8x8,12,42,0
combined,frozenlake_8x8,12,43,0
combined,frozenlake_8x8,12,44,3
combined,frozenlake_8x8,12,45,3
combined,frozenlake_8x8,12,46,0
combined,frozenlake_8x8,12,47,1
combined,frozenlake_8x8,12,48,2
combined,frozenlake_8x8,12,49,0
combined,frozenlake_8x8,12,50,0
combined,frozenlake_8x8,12,51,0
combined,frozenlake_8x8,12,52,0
combined,frozenlake_8x8,12,53,0
combined,frozenlake_8x8,12,54,0
combined,frozenlake_8x8,12,55,1
combined,frozenlake_8x8,12,56,2
combined,frozenlake_8x8,12,57,3
combined,frozenlake_8x8,12,58,2
combined,frozenlake_8x8,12,59,0
combined,frozenlake_8x8,12,60,0
combined,frozenlake_8x8,12,61,0
combined,frozenlake_8x8,12,62,0
combined,frozenlake_8x8,12,63,0
combined,frozenlake_8x8,13,0,2
combined,frozenlake_8x8,13,1,2
combined,frozenlake_8x8,13,2,2
combined,frozenlake_8x8,13,3,1
combined,frozenlake_8x8,13,4,1
combined,frozenlake_8x8,13,5,1
combined,frozenlake_8x8,13,6,1
combined,frozenlake_8x8,13,7,1
combined,frozenlake_8x8,13,8,2
combined,frozenlake_8x8,13,9,2
combined,frozenlake_8x8,13,10,1
combined,frozenlake_8x8,13,11,1
combined,frozenlake_8x8,13,12,1
combined,frozenlake_8x8,13,13,1
combined,frozenlake_8x8,13,14,1
combined,frozenlake_8x8,13,15,1
combined,frozenlake_8x8,13,16,2
combined,frozenlake_8x8,13,17,1
combined,frozenlake_8x8,13,18,2
combined,frozenlake_8x8,13,19,0
combined,frozenlake_8x8,13,20,0
combined,frozenlake_8x8,13,21,1
combined,frozenlake_8x8,13,22,1
combined,frozenlake_8x8,13,23,1
combined,frozenlake_8x8,13,24,1
combined,frozenlake_8x8,13,25,2
combined,frozenlake_8x8,13,26,2
combined,frozenlake_8x8,13,27,1
combined,frozenlake_8x8,13,28,2
combined,frozenlake_8x8,13,29,0
combined,frozenlake_8x8,13,30,0
combined,frozenlake_8x8,13,31,1
combined,frozenlake_8x8,13,32,1
combined,frozenlake_8x8,13,33,1
combined,frozenlake_8x8,13,34,1
combined,frozenlake_8x8,13,35,0
combined,frozenlake_8x8,13,36,0
combined,frozenlake_8x8,13,37,3
combined,frozenlake_8x8,13,38,1
combined,frozenlake_8x8,13,39,0
combined,frozenlake_8x8,13,40,2
combined,frozenlake_8x8,13,41,0
combined,frozenlake_8x8,13,42,0
combined,frozenlake_8x8,13,43,0
combined,frozenlake_8x8,13,44,0
combined,frozenlake_8x8,13,45,2
combined,frozenlake_8x8,13,46,0
combined,frozenlake_8x8,13,47,0
combined,frozenlake_8x8,13,48,2
combined,frozenlake_8x8,13,49,0
combined,frozenlake_8x8,13,50,0
combined,frozenlake_8x8,13,51,0
combined,frozenlake_8x8,13,52,0
combined,frozenlake_8x8,13,53,0
combined,frozenlake_8x8,13,54,0
combined,frozenlake_8x8,13,55,0
combined,frozenlake_8x8,13,56,2
combined,frozenlake_8x8,13,57,3
combined,frozenlake_8x8,13,58,2
combined,frozenlake_8x8,13,59,0
combined,frozenlake_8x8,13,60,0
combined,frozenlake_8x8,13,61,0
combined,frozenlake_8x8,13,62,0
combined,frozenlake_8x8,13,63,0
combined,frozenlake_8x8,14,0,2
combined,frozenlake_8x8,14,1,2
combined,frozenlake_8x8,14,2,2
combined,frozenlake_8x8,14,3,2
combined,frozenlake_8x8,14,4,1
combined,frozenlake_8x8,14,5,2
combined,frozenlake_8x8,14,6,1
combined,frozenlake_8x8,14,7,1
combined,frozenlake_8x8,14,8,2
combined,frozenlake_8x8,14,9,2
combined,frozenlake_8x8,14,10,2
combined,frozenlake_8x8,14,11,2
combined,frozenlake_8x8,14,12,2
combined,frozenlake_8x8,14,13,1
combined,frozenlake_8x8,14,14,1
combined,frozenlake_8x8,14,15,1
combined,frozenlake_8x8,14,16,2
combined,frozenlake_8x8,14,17,2
combined,frozenlake_8x8,14,18,3
combined,frozenlake_8x8,14,19,0
combined,frozenlake_8x8,14,20,2
combined,frozenlake_8x8,14,21,2
combined,frozenlake_8x8,14,22,2
combined,frozenlake_8x8,14,23,1
combined,frozenlake_8x8,14,24,2
combined,frozenlake_8x8,14,25,3
combined,frozenlake_8x8,14,26,3
combined,frozenlake_8x8,14,27,2
combined,frozenlake_8x8,14,28,3
combined,frozenlake_8x8,14,29,0
combined,frozenlake_8x8,14,30,1
combined,frozenlake_8x8,14,31,1
combined,frozenlake_8x8,14,32,3
combined,frozenlake_8x8,14,33,3
combined,frozenlake_8x8,14,34,3
combined,frozenlake_8x8,14,35,0
combined,frozenlake_8x8,14,36,2
combined,frozenlake_8x8,14,37,2
combined,frozenlake_8x8,14,38,2
combined,frozenlake_8x8,14,39,1
combined,frozenlake_8x8,14,40,3
combined,frozenlake_8x8,14,41,0
combined,frozenlake_8x8,14,42,0
combined,frozenlake_8x8,14,43,0
combined,frozenlake_8x8,14,44,3
combined,frozenlake_8x8,14,45,3
combined,frozenlake_8x8,14,46,0
combined,frozenlake_8x8,14,47,1
combined,frozenlake_8x8,14,48,2
combined,frozenlake_8x8,14,49,0
combined,frozenlake_8x8,14,50,0
combined,frozenlake_8x8,14,51,0
combined,frozenlake_8x8,14,52,0
combined,frozenlake_8x8,14,53,3
combined,frozenlake_8x8,14,54,0
combined,frozenlake_8x8,14,55,1
combined,frozenlake_8x8,14,56,2
combined,frozenlake_8x8,14,57,3
combined,frozenlake_8x8,14,58,2
combined,frozenlake_8x8,14,59,0
combined,frozenlake_8x8,14,60,0
combined,frozenlake_8x8,14,61,0
combined,frozenlake_8x8,14,62,0
combined,frozenlake_8x8,14,63,0
combined,frozenlake_8x8,15,0,1
combined,frozenlake_8x8,15,1,2
combined,frozenlake_8x8,15,2,1
combined,frozenlake_8x8,15,3,2
combined,frozenlake_8x8,15,4,2
combined,frozenlake_8x8,15,5,2
combined,frozenlake_8x8,15,6,1
combined,frozenlake_8x8,15,7,1
combined,frozenlake_8x8,15,8,2
combined,frozenlake_8x8,15,9,2
combined,frozenlake_8x8,15,10,2
combined,frozenlake_8x8,15,11,2
combined,frozenlake_8x8,15,12,1
combined,frozenlake_8x8,15,13,1
combined,frozenlake_8x8,15,14,2
combined,frozenlake_8x8,15,15,1
combined,frozenlake_8x8,15,16,2
combined,frozenlake_8x8,15,17,2
combined,frozenlake_8x8,15,18,3
combined,frozenlake_8x8,15,19,0
combined,frozenlake_8x8,15,20,2
combined,frozenlake_8x8,15,21,2
combined,frozenlake_8x8,15,22,2
combined,frozenlake_8x8,15,23,1
combined,frozenlake_8x8,15,24,2
combined,frozenlake_8x8,15,25,2
combined,frozenlake_8x8,15,26,3
combined,frozenlake_8x8,15,27,0
combined,frozenlake_8x8,15,28,3
combined,frozenlake_8x8,15,29,0
combined,frozenlake_8x8,15,30,2
combined,frozenlake_8x8,15,31,1
combined,frozenlake_8x8,15,32,3
combined,frozenlake_8x8,15,33,3
combined,frozenlake_8x8,15,34,3
combined,frozenlake_8x8,15,35,0
